date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:50	6563/6563	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:50%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/pages/2117	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/pages/2117.json	(from https://www.portotheme.com/wordpress/porto/shop1/custom-product-layout/)
14:05:50	204901/204901	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:50%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add-to-cart=837	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/indexfb6f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:50	204730/204730	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:50%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=837&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/indexdf75.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:51	204899/204899	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:51%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add-to-cart=839	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/indexf09d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:52	2406/2406	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:52%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fcustom-product-layout%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedc737.json	(from https://www.portotheme.com/wordpress/porto/shop1/custom-product-layout/)
14:05:52	204732/204732	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:52%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=839&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index53e0.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:52	204905/204905	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:53%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add-to-cart=600	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index6d03.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:53	204732/204732	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:54%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=600&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index721a.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:54	11797/11797	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:54	2706/2706	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:05:54%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fcustom-product-layout%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed61df	(from https://www.portotheme.com/wordpress/porto/shop1/custom-product-layout/)
14:05:56	152523/152523	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:55%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?add_to_wishlist=839&_wpnonce=37164b2113	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexb1fb.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:56	152470/152470	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:55%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?add-to-cart=839	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexf09d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:58	152523/152523	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:56%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?add_to_wishlist=600&_wpnonce=37164b2113	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/index936b.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:58	152476/152476	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:56%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?add-to-cart=600	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/index6d03.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:59	152523/152523	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:59%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?add_to_wishlist=605&_wpnonce=37164b2113	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/index8fe5.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:59	147508/147508	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:59%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_color=black	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexf9b2.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:00	1587/1587	---MCZ	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2008:46:20%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/css/theme/blog/single-post/modern.css	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/css/theme/blog/single-post/modern.css	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:00	152607/152607	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_color=indigo	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexdc2a.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:01	152598/152598	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:01%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_color=green	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexe36b.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:01	142228/142228	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:02%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_size=extra-large	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/index7dfe.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:01	147460/147460	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:03%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_size=large	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexd4bc.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:02	4414/4414	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:03%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/2044	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/2044.json	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:03	142697/142697	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:03%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_size=medium	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/index197e.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:03	147460/147460	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:04%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/?filter_size=small	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product-category/fashion/indexad6d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:06:03	119201/119201	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:04%20GMT	https://www.portotheme.com/wordpress/porto/shop1/blog/page/2/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/blog/page/2/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/blog/)
14:06:04	2591/2591	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:05%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2019%2F09%2F30%2Fpost-format-standard-2%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed52e9.json	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:04	3324/3324	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:03%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=2117	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexccad.html	(from https://www.portotheme.com/wordpress/porto/shop1/custom-product-layout/)
14:06:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:05%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/blog/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wordpress/porto/shop1/blog/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/blog/)
14:06:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=2044	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexa318.html	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:05	2918/2918	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:06:07%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2019%2F09%2F30%2Fpost-format-standard-2%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed5d8a	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:06	30072/30072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2019/09/shop1_post4.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2019/09/shop1_post4.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:07	1162/1162	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/)
14:06:07	133269/133269	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/?replytocom=853	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/index96e2.html	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:07	133266/133266	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/?replytocom=855	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/index5fd6.html	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:08	133269/133269	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:06:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/?replytocom=854	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/index45d9.html	(from https://www.portotheme.com/wordpress/porto/shop1/2019/09/30/post-format-standard-2/)
14:06:08	4396/4396	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:09%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1354	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1354.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/)
14:06:08	2605/2605	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:10%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-standard%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedf04c.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/)
14:06:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:10%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=1354	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexb951.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/)
14:06:09	2932/2932	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:06:11%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-standard%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed4ae9	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-standard/)
14:06:10	3448/3448	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:12%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1349	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/posts/1349.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/)
14:06:10	1150/1150	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/)
14:06:11	2590/2590	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-video%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embeda5c0.json	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/)
14:06:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=1349	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexb140.html	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/)
14:06:12	2917/2917	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:06:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2F2018%2F02%2F26%2Fpost-format-video%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedaffc	(from https://www.portotheme.com/wordpress/porto/shop1/2018/02/26/post-format-video/)
14:06:13	15682/15682	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:14%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/pages/55	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/pages/55.json	(from https://www.portotheme.com/wordpress/porto/shop1/about-us/)
14:06:13	2341/2341	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:06:15%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fabout-us%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed54a6.json	(from https://www.portotheme.com/wordpress/porto/shop1/about-us/)
14:06:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:06:15%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=55	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/index8054.html	(from https://www.portotheme.com/wordpress/porto/shop1/about-us/)
14:06:14	2641/2641	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:06:16%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embede133	(from https://www.portotheme.com/wordpress/porto/shop1/about-us/)
14:06:15	2610/2610	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/porto-functionality/shortcodes/assets/js/countup.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/plugins/porto-functionality/shortcodes/assets/js/countup.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/about-us/)
